"analysis_group","pt_standard_en","pt","pt_cn","soc_en","soc_cn","cases","a","b","c","d","a_plus_b","a_plus_c","a_plus_b_plus_c_plus_d","ROR","ROR_025","ROR_975","ror_95ci_range","PRR","chi_squared","IC","IC025","expected_E","EBGM","EBGM05","is_ror_signal","is_prr_signal","is_bcpnn_signal","is_mgps_signal","is_core_ror_prr_signal","is_strict_four_algorithm_signal"
"Iodixanol","Restlessness","Restlessness","躁动","Psychiatric disorders","精神病类","17","17","2252","35068","19869142","2269","35085","19906479","4.28","2.65","6.89","4.28 (2.65, 6.89)","4.25","42.34","2.09","1.6","3.9991","3.89","2.02","1","1","1","1","1","1"
"Iodixanol","WHEEZING","WHEEZING","哮鸣","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","17","17","2252","54219","19849991","2269","54236","19906479","2.76","1.71","4.45","2.76 (1.71, 4.45)","2.75","18.98","1.46","0.97","6.182","2.62","1.36","1","1","1","0","1","0"
"Iodixanol","Seizure","Seizure","痫性发作","Nervous system disorders","各类神经系统疾病","17","17","2252","106825","19797385","2269","106842","19906479","1.4","0.87","2.25","1.40 (0.87, 2.25)","1.4","1.92","0.48","-0.01","12.1782","1.38","0.72","0","0","0","0","0","0"
"Iodixanol","ABDOMINAL PAIN","ABDOMINAL PAIN","腹痛","Gastrointestinal disorders","胃肠系统疾病","17","17","2252","220101","19684109","2269","220118","19906479","0.68","0.42","1.09","0.68 (0.42, 1.09)","0.68","2.64","-0.56","-1.05","25.0897","0.68","0.36","0","0","0","0","0","0"
"Iodixanol","EXTRAVASATION","EXTRAVASATION","外渗","General disorders and administration site conditions","全身性疾病及给药部位各种反应","16","16","2253","3950","19900260","2269","3966","19906479","35.78","21.86","58.56","35.78 (21.86, 58.56)","35.53","534.92","5.15","4.64","0.4521","17.33","8.93","1","1","1","1","1","1"
"Iodixanol","Purpura","Purpura","紫癜","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","16","16","2253","8449","19895761","2269","8465","19906479","16.72","10.22","27.36","16.72 (10.22, 27.36)","16.61","234.41","4.05","3.55","0.9649","11.26","5.8","1","1","1","1","1","1"
"Iodixanol","Tachypnoea","Tachypnoea","呼吸急促","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","2253","12827","19891383","2269","12843","19906479","11.01","6.73","18.01","11.01 (6.73, 18.01)","10.94","144.45","3.45","2.95","1.4639","8.4","4.33","1","1","1","1","1","1"
"Iodixanol","Drug eruption","Drug eruption","药疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","16","16","2253","16433","19887777","2269","16449","19906479","8.59","5.25","14.06","8.59 (5.25, 14.06)","8.54","106.52","3.09","2.59","1.8749","6.95","3.58","1","1","1","1","1","1"
"Iodixanol","RESPIRATORY DISTRESS","RESPIRATORY DISTRESS","呼吸窘迫","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","2253","26394","19877816","2269","26410","19906479","5.35","3.27","8.75","5.35 (3.27, 8.75)","5.32","56.13","2.41","1.91","3.0103","4.7","2.42","1","1","1","1","1","1"
"Iodixanol","RESPIRATORY ARREST","RESPIRATORY ARREST","呼吸停止","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","2253","26964","19877246","2269","26980","19906479","5.24","3.2","8.56","5.24 (3.20, 8.56)","5.21","54.4","2.38","1.88","3.0753","4.62","2.38","1","1","1","1","1","1"
"Iodixanol","EYE PRURITUS","EYE PRURITUS","眼睛瘙痒","Eye disorders","眼器官疾病","16","16","2253","30283","19873927","2269","30299","19906479","4.66","2.85","7.62","4.66 (2.85, 7.62)","4.63","45.65","2.21","1.71","3.4536","4.17","2.15","1","1","1","1","1","1"
"Iodixanol","Hypoxia","Hypoxia","缺氧","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","2253","33167","19871043","2269","33183","19906479","4.25","2.6","6.96","4.25 (2.60, 6.96)","4.23","39.54","2.08","1.58","3.7823","3.85","1.99","1","1","1","0","1","0"
"Iodixanol","Respiratory failure","Respiratory failure","呼吸衰竭","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","2253","70095","19834115","2269","70111","19906479","2.01","1.23","3.29","2.01 (1.23, 3.29)","2","8.05","1","0.5","7.9915","1.94","1","1","1","1","0","1","0"
"Iodixanol","DYSPHAGIA","DYSPHAGIA","吞咽困难","Gastrointestinal disorders","胃肠系统疾病","16","16","2253","89608","19814602","2269","89624","19906479","1.57","0.96","2.57","1.57 (0.96, 2.57)","1.57","3.29","0.65","0.15","10.2156","1.54","0.79","0","0","1","0","0","0"
"Iodixanol","Syncope","Syncope","晕厥","Nervous system disorders","各类神经系统疾病","16","16","2253","95622","19808588","2269","95638","19906479","1.47","0.9","2.41","1.47 (0.90, 2.41)","1.47","2.4","0.55","0.05","10.9011","1.45","0.75","0","0","1","0","0","0"
"Iodixanol","Rash pustular","Rash pustular","脓疱疹","Infections and infestations","感染及侵染类疾病","15","15","2254","7061","19897149","2269","7076","19906479","18.75","11.28","31.18","18.75 (11.28, 31.18)","18.64","249.89","4.22","3.7","0.8065","11.86","6.06","1","1","1","1","1","1"
"Iodixanol","Pharyngeal oedema","Pharyngeal oedema","咽部水肿","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","15","15","2254","15227","19888983","2269","15242","19906479","8.69","5.23","14.45","8.69 (5.23, 14.45)","8.64","101.34","3.11","2.59","1.7373","6.93","3.54","1","1","1","1","1","1"
"Iodixanol","Pruritus generalised","Pruritus generalised",,,,"15","15","2254","21573","19882637","2269","21588","19906479","6.13","3.69","10.19","6.13 (3.69, 10.19)","6.1","63.98","2.61","2.09","2.4607","5.24","2.67","1","1","1","1","1","1"
"Iodixanol","Depressed level of consciousness","Depressed level of consciousness","意识水平下降","Nervous system disorders","各类神经系统疾病","15","15","2254","37393","19866817","2269","37408","19906479","3.54","2.13","5.88","3.54 (2.13, 5.88)","3.52","27.09","1.81","1.3","4.2639","3.25","1.66","1","1","1","0","1","0"
"Iodixanol","Convulsion","Convulsion",,,,"15","15","2254","57203","19847007","2269","57218","19906479","2.31","1.39","3.84","2.31 (1.39, 3.84)","2.3","11.05","1.2","0.68","6.5219","2.21","1.13","1","1","1","0","1","0"
"Iodixanol","Burning sensation","Burning sensation","烧灼感","Nervous system disorders","各类神经系统疾病","15","15","2254","66678","19837532","2269","66693","19906479","1.98","1.19","3.29","1.98 (1.19, 3.29)","1.97","7.22","0.98","0.46","7.6019","1.91","0.98","1","0","1","0","0","0"
"Iodixanol","Blood pressure increased","Blood pressure increased","血压升高","Investigations","各类检查","15","15","2254","145847","19758363","2269","145862","19906479","0.9","0.54","1.5","0.90 (0.54, 1.50)","0.9","0.16","-0.15","-0.67","16.6258","0.91","0.46","0","0","0","0","0","0"
"Iodixanol","Death","Death","死亡","General disorders and administration site conditions","全身性疾病及给药部位各种反应","15","15","2254","812785","19091425","2269","812800","19906479","0.16","0.09","0.26","0.16 (0.09, 0.26)","0.16","67.85","-2.63","-3.14","92.6454","0.17","0.09","0","0","0","0","0","0"
"Iodixanol","Hemiparesis","Hemiparesis","单侧轻瘫","Nervous system disorders","各类神经系统疾病","14","14","2255","16328","19887882","2269","16342","19906479","7.56","4.47","12.79","7.56 (4.47, 12.79)","7.52","79.16","2.91","2.37","1.8627","6.14","3.11","1","1","1","1","1","1"
"Iodixanol","Circulatory collapse","Circulatory collapse","循环性虚脱","Vascular disorders","血管与淋巴管类疾病","14","14","2255","16394","19887816","2269","16408","19906479","7.53","4.45","12.74","7.53 (4.45, 12.74)","7.49","78.74","2.9","2.37","1.8702","6.12","3.1","1","1","1","1","1","1"
"Iodixanol","Drug interaction","Drug interaction","药物相互作用","General disorders and administration site conditions","全身性疾病及给药部位各种反应","14","14","2255","150316","19753894","2269","150330","19906479","0.82","0.48","1.38","0.82 (0.48, 1.38)","0.82","0.58","-0.29","-0.83","17.1351","0.82","0.42","0","0","0","0","0","0"
"Iodixanol","PAIN IN EXTREMITY","PAIN IN EXTREMITY","肢体疼痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","14","14","2255","282160","19622050","2269","282174","19906479","0.43","0.26","0.73","0.43 (0.26, 0.73)","0.44","10.41","-1.2","-1.74","32.163","0.44","0.22","0","0","0","0","0","0"
"Iodixanol","Diarrhoea","Diarrhoea","腹泻","Gastrointestinal disorders","胃肠系统疾病","14","14","2255","605659","19298551","2269","605673","19906479","0.2","0.12","0.33","0.20 (0.12, 0.33)","0.2","45.26","-2.3","-2.84","69.0364","0.21","0.11","0","0","0","0","0","0"
"Iodixanol","Dermatitis bullous","Dermatitis bullous","大疱性皮炎","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","13","13","2256","6842","19897368","2269","6855","19906479","16.76","9.71","28.92","16.76 (9.71, 28.92)","16.67","191.16","4.06","3.5","0.7814","10.54","5.27","1","1","1","1","1","1"
"Iodixanol","Toxic skin eruption","Toxic skin eruption","中毒性皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","13","13","2256","9655","19894555","2269","9668","19906479","11.87","6.88","20.49","11.87 (6.88, 20.49)","11.81","128.54","3.56","3","1.102","8.43","4.22","1","1","1","1","1","1"
"Iodixanol","Presyncope","Presyncope","晕厥前期","Nervous system disorders","各类神经系统疾病","13","13","2256","22785","19881425","2269","22798","19906479","5.03","2.91","8.67","5.03 (2.91, 8.67)","5.01","41.69","2.32","1.77","2.5986","4.36","2.18","1","1","1","1","1","1"
"Iodixanol","Lip swelling","Lip swelling","唇部肿胀","Gastrointestinal disorders","胃肠系统疾病","13","13","2256","31569","19872641","2269","31582","19906479","3.63","2.1","6.26","3.63 (2.10, 6.26)","3.61","24.59","1.85","1.3","3.5998","3.29","1.65","1","1","1","0","1","0"
"Iodixanol","Ocular hyperaemia","Ocular hyperaemia","眼充血","Eye disorders","眼器官疾病","13","13","2256","43477","19860733","2269","43490","19906479","2.63","1.53","4.54","2.63 (1.53, 4.54)","2.62","13.08","1.39","0.83","4.9571","2.47","1.24","1","1","1","0","1","0"
"Iodixanol","Somnolence","Somnolence","嗜睡","Nervous system disorders","各类神经系统疾病","13","13","2256","191360","19712850","2269","191373","19906479","0.59","0.34","1.02","0.59 (0.34, 1.02)","0.6","3.6","-0.75","-1.3","21.8133","0.61","0.3","0","0","0","0","0","0"
"Iodixanol","Hypertension","Hypertension","高血压","Vascular disorders","血管与淋巴管类疾病","13","13","2256","200693","19703517","2269","200706","19906479","0.57","0.33","0.98","0.57 (0.33, 0.98)","0.57","4.31","-0.82","-1.37","22.8771","0.58","0.29","0","0","0","0","0","0"
"Iodixanol","Back pain","Back pain","背痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","13","13","2256","221912","19682298","2269","221925","19906479","0.51","0.3","0.88","0.51 (0.30, 0.88)","0.51","6.04","-0.96","-1.52","25.2957","0.52","0.26","0","0","0","0","0","0"
"Iodixanol","Condition aggravated","Condition aggravated","病情恶化","General disorders and administration site conditions","全身性疾病及给药部位各种反应","13","13","2256","281652","19622558","2269","281665","19906479","0.4","0.23","0.69","0.40 (0.23, 0.69)","0.4","11.53","-1.3","-1.86","32.105","0.41","0.21","0","0","0","0","0","0"
"Iodixanol","Pain","Pain","疼痛","General disorders and administration site conditions","全身性疾病及给药部位各种反应","13","13","2256","584744","19319466","2269","584757","19906479","0.19","0.11","0.33","0.19 (0.11, 0.33)","0.2","44.5","-2.36","-2.91","66.6524","0.2","0.1","0","0","0","0","0","0"
"Iodixanol","Lip oedema","Lip oedema","唇部水肿","Gastrointestinal disorders","胃肠系统疾病","12","12","2257","4021","19900189","2269","4033","19906479","26.31","14.91","46.44","26.31 (14.91, 46.44)","26.18","289.8","4.71","4.13","0.4597","13.02","6.44","1","1","1","1","1","1"
"Iodixanol","Skin tightness","Skin tightness","皮肤紧缩感","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","12","12","2257","4470","19899740","2269","4482","19906479","23.67","13.41","41.77","23.67 (13.41, 41.77)","23.55","258.47","4.55","3.97","0.5109","12.37","6.11","1","1","1","1","1","1"
"Iodixanol","Pulse absent","Pulse absent","脉搏消失","Investigations","各类检查","12","12","2257","4610","19899600","2269","4622","19906479","22.95","13","40.5","22.95 (13.00, 40.50)","22.83","249.95","4.51","3.93","0.5268","12.17","6.02","1","1","1","1","1","1"
"Iodixanol","Cardiogenic shock","Cardiogenic shock","心源性休克","Cardiac disorders","心脏器官疾病","12","12","2257","13392","19890818","2269","13404","19906479","7.9","4.48","13.93","7.90 (4.48, 13.93)","7.86","71.84","2.97","2.39","1.5278","6.16","3.05","1","1","1","1","1","1"
"Iodixanol","Drug reaction with eosinophilia and systemic symptoms","Drug reaction with eosinophilia and systemic symptoms","药物反应伴嗜酸粒细胞增多和全身性症状","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","12","12","2257","23919","19880291","2269","23931","19906479","4.42","2.51","7.79","4.42 (2.51, 7.79)","4.4","31.56","2.14","1.56","2.7277","3.87","1.91","1","1","1","0","1","0"
"Iodixanol","Swollen tongue","Swollen tongue","肿舌","Gastrointestinal disorders","胃肠系统疾病","12","12","2257","29760","19874450","2269","29772","19906479","3.55","2.01","6.26","3.55 (2.01, 6.26)","3.54","21.86","1.82","1.24","3.3935","3.21","1.59","1","1","1","0","1","0"
"Iodixanol","Heart rate decreased","Heart rate decreased","心率降低","Investigations","各类检查","12","12","2257","33792","19870418","2269","33804","19906479","3.13","1.77","5.51","3.13 (1.77, 5.51)","3.12","17.26","1.64","1.06","3.8531","2.87","1.42","1","1","1","0","1","0"
"Iodixanol","Coma","Coma","昏迷","Nervous system disorders","各类神经系统疾病","12","12","2257","45304","19858906","2269","45316","19906479","2.33","1.32","4.11","2.33 (1.32, 4.11)","2.32","9.07","1.22","0.64","5.1653","2.21","1.09","1","1","1","0","1","0"
"Iodixanol","TYPE IV HYPERSENSITIVITY REACTION","TYPE IV HYPERSENSITIVITY REACTION","IV型超敏反应","Immune system disorders","免疫系统疾病","11","11","2258","2575","19901635","2269","2586","19906479","37.65","20.79","68.17","37.65 (20.79, 68.17)","37.47","388.89","5.22","4.62","0.2948","14.47","7.05","1","1","1","1","1","1"
"Iodixanol","Dermatitis exfoliative","Dermatitis exfoliative","剥脱性皮炎","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","11","11","2258","4907","19899303","2269","4918","19906479","19.76","10.92","35.75","19.76 (10.92, 35.75)","19.66","194.48","4.29","3.69","0.5606","10.84","5.28","1","1","1","1","1","1"
"Iodixanol","Papule","Papule","丘疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","11","11","2258","6501","19897709","2269","6512","19906479","14.91","8.24","26.98","14.91 (8.24, 26.98)","14.84","141.82","3.89","3.28","0.7423","9.26","4.51","1","1","1","1","1","1"
"Iodixanol","Petechiae","Petechiae","瘀点","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","11","11","2258","9805","19894405","2269","9816","19906479","9.88","5.46","17.88","9.88 (5.46, 17.88)","9.84","87.32","3.3","2.69","1.1189","7.1","3.46","1","1","1","1","1","1"
"Iodixanol","Skin reaction","Skin reaction","皮肤反应","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","11","11","2258","13244","19890966","2269","13255","19906479","7.32","4.05","13.23","7.32 (4.05, 13.23)","7.29","59.65","2.86","2.26","1.5108","5.72","2.79","1","1","1","1","1","1"
"Iodixanol","PARAESTHESIA ORAL","PARAESTHESIA ORAL","口部异常感觉","Gastrointestinal disorders","胃肠系统疾病","11","11","2258","13576","19890634","2269","13587","19906479","7.14","3.95","12.91","7.14 (3.95, 12.91)","7.11","57.73","2.83","2.22","1.5487","5.61","2.74","1","1","1","1","1","1"
"Iodixanol","Rash papular","Rash papular","丘疹样皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","11","11","2258","21559","19882651","2269","21570","19906479","4.49","2.48","8.13","4.49 (2.48, 8.13)","4.48","29.71","2.16","1.56","2.4586","3.89","1.89","1","1","1","0","1","0"
"Iodixanol","Lacrimation increased","Lacrimation increased","流泪增加","Eye disorders","眼器官疾病","11","11","2258","27965","19876245","2269","27976","19906479","3.46","1.91","6.26","3.46 (1.91, 6.26)","3.45","19.16","1.79","1.18","3.1888","3.12","1.52","1","1","1","0","1","0"
"Iodixanol","HYPERKALAEMIA","HYPERKALAEMIA","高钾血症","Metabolism and nutrition disorders","代谢及营养类疾病","11","11","2258","33186","19871024","2269","33197","19906479","2.92","1.61","5.28","2.92 (1.61, 5.28)","2.91","13.79","1.54","0.93","3.7839","2.68","1.31","1","1","1","0","1","0"
"Iodixanol","Vision blurred","Vision blurred","视物模糊","Eye disorders","眼器官疾病","11","11","2258","129558","19774652","2269","129569","19906479","0.74","0.41","1.34","0.74 (0.41, 1.34)","0.74","0.97","-0.43","-1.03","14.7687","0.75","0.37","0","0","0","0","0","0"
"Iodixanol","Anxiety","Anxiety","焦虑","Psychiatric disorders","精神病类","11","11","2258","272952","19631258","2269","272963","19906479","0.35","0.19","0.63","0.35 (0.19, 0.63)","0.35","13.18","-1.5","-2.1","31.1131","0.36","0.18","0","0","0","0","0","0"
"Iodixanol","Blood pressure immeasurable","Blood pressure immeasurable","血压不可测","Investigations","各类检查","10","10","2259","1470","19902740","2269","1480","19906479","59.93","32.14","111.78","59.93 (32.14, 111.78)","59.68","573.06","5.89","5.25","0.1687","15.7","7.52","1","1","1","1","1","1"
"Iodixanol","ANURIA","ANURIA","无尿","Renal and urinary disorders","肾脏及泌尿系统疾病","10","10","2259","8338","19895872","2269","8348","19906479","10.56","5.67","19.67","10.56 (5.67, 19.67)","10.52","86.09","3.39","2.76","0.9515","7.23","3.47","1","1","1","1","1","1"
"Iodixanol","HAEMODIALYSIS","HAEMODIALYSIS","血液透析","Surgical and medical procedures","各种手术及医疗操作","10","10","2259","8384","19895826","2269","8394","19906479","10.5","5.64","19.56","10.50 (5.64, 19.56)","10.46","85.52","3.39","2.75","0.9568","7.21","3.45","1","1","1","1","1","1"
"Iodixanol","POST PROCEDURAL COMPLICATION","POST PROCEDURAL COMPLICATION","操作后并发症","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","10","10","2259","18613","19885597","2269","18623","19906479","4.73","2.54","8.8","4.73 (2.54, 8.80)","4.71","29.26","2.24","1.6","2.1227","4","1.92","1","1","1","0","1","0"
"Iodixanol","Cerebral infarction","Cerebral infarction","脑部梗死","Nervous system disorders","各类神经系统疾病","10","10","2259","23543","19880667","2269","23553","19906479","3.74","2.01","6.96","3.74 (2.01, 6.96)","3.73","19.96","1.9","1.26","2.6846","3.3","1.58","1","1","1","0","1","0"
"Iodixanol","Lactic acidosis","Lactic acidosis","乳酸酸中毒","Metabolism and nutrition disorders","代谢及营养类疾病","10","10","2259","29919","19874291","2269","29929","19906479","2.94","1.58","5.47","2.94 (1.58, 5.47)","2.93","12.75","1.55","0.92","3.4114","2.68","1.29","1","1","1","0","1","0"
"Iodixanol","RASH MACULAR","RASH MACULAR","斑状皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","10","10","2259","32985","19871225","2269","32995","19906479","2.67","1.43","4.96","2.67 (1.43, 4.96)","2.66","10.37","1.41","0.78","3.7609","2.46","1.18","1","1","1","0","1","0"
"Iodixanol","Oedema","Oedema","水肿","General disorders and administration site conditions","全身性疾病及给药部位各种反应","10","10","2259","51037","19853173","2269","51047","19906479","1.72","0.93","3.21","1.72 (0.93, 3.21)","1.72","3.01","0.78","0.15","5.8185","1.66","0.8","0","0","1","0","0","0"
